nom,email,telephone,adresse,code_insee,site_web
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Lot-et-Garonne",contact@caue47.com,"[{""valeur"": ""05 53 48 46 70"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""9 rue Étienne-Dolet"", ""service_distribution"": """", ""code_postal"": ""47000"", ""nom_commune"": ""Agen"", ""pays"": """", ""continent"": """", ""longitude"": ""0.6153679"", ""latitude"": ""44.1996""}]",47001,"[{""libelle"": """", ""valeur"": ""https://www.caue47.com/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-nouvelle-aquitaine/caue-de-lot-et-garonne/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Gard",accueil@caue30.fr,"[{""valeur"": ""04 66 36 10 60"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison Habitat et Environnement"", ""complement2"": """", ""numero_voie"": ""29 rue Charlemagne"", ""service_distribution"": """", ""code_postal"": ""30000"", ""nom_commune"": ""Nîmes"", ""pays"": """", ""continent"": """", ""longitude"": ""4.36153"", ""latitude"": ""43.8296""}]",30189,"[{""libelle"": """", ""valeur"": ""https://www.les-caue-occitanie.fr/gard""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-occitanie/caue-du-gard/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Deux-Sèvres",contact@caue79.fr,"[{""valeur"": ""05 49 28 06 28"", ""description"": ""standart téléphonique uniquement du mardi au jeudi 9h-12h30 et 14h -17h""}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison du département"", ""complement2"": """", ""numero_voie"": ""Mail Lucie-Aubrac"", ""service_distribution"": """", ""code_postal"": ""79000"", ""nom_commune"": ""Niort"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-0.45956"", ""latitude"": ""46.33094""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Mail Lucie-Aubrac"", ""service_distribution"": ""CS 58880"", ""code_postal"": ""79028"", ""nom_commune"": ""Niort Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",79191,"[{""libelle"": """", ""valeur"": ""http://www.caue79.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-nouvelle-aquitaine/caue-des-deux-sevres/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Doubs",contact@maisonhabitatdoubs.fr,"[{""valeur"": ""03 81 68 37 68"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Fort Griffon"", ""complement2"": """", ""numero_voie"": ""1 chemin de Ronde"", ""service_distribution"": """", ""code_postal"": ""25000"", ""nom_commune"": ""Besançon"", ""pays"": """", ""continent"": """", ""longitude"": ""6.018814"", ""latitude"": ""47.243212""}]",25056,"[{""libelle"": """", ""valeur"": ""https://www.maisonhabitatdoubs.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-bourgogne-franche-comte/caue-du-doubs/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Meurthe-et-Moselle",caue@caue54.departement54.fr,"[{""valeur"": ""03 83 94 51 78"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""48 esplanade Jacques Baudot"", ""complement2"": """", ""numero_voie"": ""rue du Sergent-Blandan"", ""service_distribution"": """", ""code_postal"": ""54000"", ""nom_commune"": ""Nancy"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""6.16748"", ""latitude"": ""48.6793""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": """", ""service_distribution"": ""CO 90019"", ""code_postal"": ""54035"", ""nom_commune"": ""Nancy Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",54395,"[{""libelle"": """", ""valeur"": ""https://www.caue54.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-du-grand-est/caue-de-meurthe-et-moselle/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Tarn-et-Garonne",caue82@ledepartement82.fr,"[{""valeur"": ""05 63 03 80 88 "", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Hôtel du département"", ""complement2"": """", ""numero_voie"": ""100 boulevard Hubert-Gouze"", ""service_distribution"": """", ""code_postal"": ""82000"", ""nom_commune"": ""Montauban"", ""pays"": """", ""continent"": """", ""longitude"": ""1.358952"", ""latitude"": ""44.008824""}]",82121,"[{""libelle"": """", ""valeur"": ""https://www.les-caue-occitanie.fr/tarn-et-garonne""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-occitanie/caue-de-tarn-et-garonne/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Meuse",contact@caue55.fr,"[{""valeur"": ""03 29 45 77 68"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""28 rue des Romains"", ""service_distribution"": """", ""code_postal"": ""55000"", ""nom_commune"": ""Bar-le-Duc"", ""pays"": """", ""continent"": """", ""longitude"": ""5.160239"", ""latitude"": ""48.7786""}]",55029,"[{""libelle"": """", ""valeur"": ""https://www.caue55.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-du-grand-est/caue-de-la-meuse/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Hauts-de-Seine",contact@caue92.com,"[{""valeur"": ""01 71 04 52 49"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""279 terrasse de l'Université"", ""service_distribution"": """", ""code_postal"": ""92000"", ""nom_commune"": ""Nanterre"", ""pays"": """", ""continent"": """", ""longitude"": ""2.217444"", ""latitude"": ""48.898745""}]",92050,"[{""libelle"": """", ""valeur"": ""https://www.caue92.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-ile-de-france/caue-des-hauts-de-seine/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Cher",contact@caue18.fr,"[{""valeur"": ""02 48 50 75 18"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""11 rue Henri-Dunant"", ""service_distribution"": """", ""code_postal"": ""18000"", ""nom_commune"": ""Bourges"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.404859"", ""latitude"": ""47.073128""}]",18033,"[{""libelle"": """", ""valeur"": ""https://caue18.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-du-centre-val-de-loire/caue-du-cher/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Charente",contact@caue16.fr,"[{""valeur"": ""05 45 92 95 93"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""31 boulevard Besson Bey"", ""service_distribution"": """", ""code_postal"": ""16000"", ""nom_commune"": ""Angoulême"", ""pays"": """", ""continent"": """", ""longitude"": ""0.160609"", ""latitude"": ""45.657923""}]",16015,"[{""libelle"": """", ""valeur"": ""https://www.caue16.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-nouvelle-aquitaine/caue-de-la-charente/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Gers",cauegers@caue32.fr,"[{""valeur"": ""05 62 05 75 34"", ""description"": ""Tous les matins de 9h à 12h - Les mardis et jeudis de 14h à 17h""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""93 route de Pessan"", ""service_distribution"": """", ""code_postal"": ""32000"", ""nom_commune"": ""Auch"", ""pays"": """", ""continent"": """", ""longitude"": ""0.601886"", ""latitude"": ""43.6381""}]",32013,"[{""libelle"": """", ""valeur"": ""https://www.les-caue-occitanie.fr/gers""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-occitanie/caue-du-gers/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Finistère",contact@caue-finistere.fr,"[{""valeur"": ""02 98 98 69 15"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""2 rue Théodore Le Hars"", ""service_distribution"": """", ""code_postal"": ""29000"", ""nom_commune"": ""Quimper"", ""pays"": """", ""continent"": """", ""longitude"": ""-4.09991"", ""latitude"": ""47.9947""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""32 boulevard Dupleix"", ""service_distribution"": ""CS 29029"", ""code_postal"": ""29196"", ""nom_commune"": ""Quimper Cedex"", ""pays"": """", ""continent"": """", ""longitude"": """", ""latitude"": """"}]",29232,"[{""libelle"": """", ""valeur"": ""https://www.caue-finistere.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-bretagne/caue-du-finistere/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Charente-Maritime",contact@caue17.fr,"[{""valeur"": ""05 48 17 25 00"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""85 boulevard de la République"", ""service_distribution"": """", ""code_postal"": ""17000"", ""nom_commune"": ""La Rochelle"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-1.15164"", ""latitude"": ""46.13876""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""85 boulevard de la République"", ""service_distribution"": ""CS 81076"", ""code_postal"": ""17076"", ""nom_commune"": ""La Rochelle Cedex 09"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": """", ""latitude"": """"}]",17300,"[{""libelle"": """", ""valeur"": ""https://caue17.com/contact/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-nouvelle-aquitaine/caue-de-la-charente-maritime/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Eure",contact@caue27.fr,"[{""valeur"": ""02 32 33 15 78"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""22 rue Joséphine"", ""service_distribution"": """", ""code_postal"": ""27000"", ""nom_commune"": ""Évreux"", ""pays"": """", ""continent"": """", ""longitude"": ""1.144409"", ""latitude"": ""49.0243""}]",27229,"[{""libelle"": """", ""valeur"": ""https://caue27.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-normandie/caue-de-l-eure/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Corse-du-Sud",caue-2a@wanadoo.fr,"[{""valeur"": ""04 95 21 19 48"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""18 cours Grandval"", ""service_distribution"": """", ""code_postal"": ""20000"", ""nom_commune"": ""Ajaccio"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""8.733551"", ""latitude"": ""41.918316""}]",2A004,"[{""libelle"": """", ""valeur"": ""https://caue.corsica/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-corse/caue-de-corse/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Allier",contact@caue03.fr,"[{""valeur"": ""04 70 20 11 00"", ""description"": ""Accueil téléphonique mardi, mercredi, jeudi de 9h à 17h""}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""14 rue de Decize"", ""service_distribution"": """", ""code_postal"": ""03000"", ""nom_commune"": ""Moulins"", ""pays"": """", ""continent"": """", ""longitude"": ""3.332472408254571"", ""latitude"": ""46.569293957395615""}]",03190,"[{""libelle"": """", ""valeur"": ""https://www.caue03.com/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-auvergne-rhone-alpes/caue-de-l-allier/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Oise",contact@caue60.com,"[{""valeur"": ""03 44 82 14 14"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""4 rue de l'Abbé-du-Bos"", ""service_distribution"": """", ""code_postal"": ""60000"", ""nom_commune"": ""Beauvais"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.083509"", ""latitude"": ""49.4349""}]",60057,"[{""libelle"": """", ""valeur"": ""https://www.caue60.com/page/2296602-l-association""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-des-hauts-de-france/caue-de-l-oise/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Drôme",caue@dromenet.org,"[{""valeur"": ""04 75 79 04 03"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""Place Jean Collombet"", ""service_distribution"": """", ""code_postal"": ""26000"", ""nom_commune"": ""Valence"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.896893"", ""latitude"": ""44.929813""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""44 rue Faventines"", ""service_distribution"": ""BP 1022"", ""code_postal"": ""26010"", ""nom_commune"": ""Valence Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""4.897031"", ""latitude"": ""44.93051""}]",26362,"[{""libelle"": """", ""valeur"": ""http://caue.dromenet.org""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-auvergne-rhone-alpes/caue-de-la-drome/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Côtes-d'Armor",caue22@wanadoo.fr,"[{""valeur"": ""03 96 61 51 97"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""29 avenue des Promenades"", ""service_distribution"": """", ""code_postal"": ""22000"", ""nom_commune"": ""Saint-Brieuc"", ""pays"": """", ""continent"": """", ""longitude"": ""-2.75752"", ""latitude"": ""48.51389""}]",22278,"[{""libelle"": """", ""valeur"": ""https://www.caue22.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-bretagne/caue-des-cotes-d-armor/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Haute-Corse",secretariat@caue.corsica;info@caue.corsica,"[{""valeur"": ""04 95 31 80 90"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": ""Immeuble l'Expo"", ""numero_voie"": ""9 avenue de la Libération"", ""service_distribution"": """", ""code_postal"": ""20600"", ""nom_commune"": ""Bastia"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""9.445449"", ""latitude"": ""42.686015""}]",2B033,"[{""libelle"": """", ""valeur"": ""https://caue.corsica/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-corse/caue-de-corse/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Indre-et-Loire",caue37@caue37.fr,"[{""valeur"": ""02 47 31 13 40"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""34 place de la Préfecture"", ""service_distribution"": """", ""code_postal"": ""37000"", ""nom_commune"": ""Tours"", ""pays"": """", ""continent"": """", ""longitude"": ""0.690808"", ""latitude"": ""47.3933""}]",37261,"[{""libelle"": """", ""valeur"": ""https://www.caue37.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-du-centre-val-de-loire/caue-d-indre-et-loire/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Aude",caue.aude@gmail.com,"[{""valeur"": ""04 68 11 56 20"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison Architecture et Environnement"", ""complement2"": """", ""numero_voie"": ""28 avenue Claude Bernard"", ""service_distribution"": """", ""code_postal"": ""11000"", ""nom_commune"": ""Carcassonne"", ""pays"": """", ""continent"": """", ""longitude"": ""2.348639"", ""latitude"": ""43.228437""}]",11069,"[{""libelle"": """", ""valeur"": ""https://www.les-caue-occitanie.fr/aude""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-occitanie/caue-de-l-aude/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Maine-et-Loire",contact@caue49.com,"[{""valeur"": ""02 41 22 99 99"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Maison de l'Architecture"", ""complement2"": """", ""numero_voie"": ""312 avenue René-Gasnier"", ""service_distribution"": """", ""code_postal"": ""49100"", ""nom_commune"": ""Angers"", ""pays"": """", ""continent"": """", ""longitude"": ""-0.5775429"", ""latitude"": ""47.4926""}]",49007,"[{""libelle"": """", ""valeur"": ""https://www.caue49.com/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-des-pays-de-la-loire/caue-de-maine-et-loire/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - La Réunion",courrier@caue974.com;communication@caue974.com,"[{""valeur"": ""02 62 21 60 86"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""12 rue Monseigneur-de-Beaumont"", ""service_distribution"": """", ""code_postal"": ""97400"", ""nom_commune"": ""Saint-Denis"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""55.452255"", ""latitude"": ""-20.884659""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""12 rue Monseigneur-de-Beaumont"", ""service_distribution"": ""BP 20868"", ""code_postal"": ""97477"", ""nom_commune"": ""Saint-Denis Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""55.452255"", ""latitude"": ""-20.884659""}]",97411,"[{""libelle"": """", ""valeur"": ""https://s-pass.org/fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-la-reunion/caue-de-l-ile-de-la-reunion/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Hautes-Pyrénées",caue-65@orange.fr,"[{""valeur"": ""05 62 56 71 45"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""14 Boulevard Claude Debussy"", ""service_distribution"": """", ""code_postal"": ""65000"", ""nom_commune"": ""Tarbes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""0.066561"", ""latitude"": ""43.22143""}]",65440,"[{""libelle"": """", ""valeur"": ""https://www.les-caue-occitanie.fr/hautes-pyrenees""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-occitanie/caue-des-hautes-pyrenees/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Essonne",caue91@caue91.asso.fr,"[{""valeur"": ""01 60 79 35 44"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": ""Clos de l'Agora"", ""numero_voie"": ""3 rue des Mazières"", ""service_distribution"": """", ""code_postal"": ""91000"", ""nom_commune"": ""Évry-Courcouronnes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.430932"", ""latitude"": ""48.63006""}]",91228,"[{""libelle"": """", ""valeur"": ""https://www.caue91.asso.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-ile-de-france/caue-de-l-essonne/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Seine-Maritime",caue@caue76.org,"[{""valeur"": ""02 35 72 94 50"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""27 François-Mitterrand"", ""service_distribution"": """", ""code_postal"": ""76140"", ""nom_commune"": ""Le Petit-Quevilly"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.063181"", ""latitude"": ""49.424246""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": """", ""service_distribution"": ""BP 90241"", ""code_postal"": ""76142"", ""nom_commune"": ""Le Petit-Quevilly Cedex"", ""pays"": """", ""continent"": """", ""longitude"": """", ""latitude"": """"}]",76498,"[{""libelle"": """", ""valeur"": ""https://www.caue76.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-normandie/caue-de-seine-maritime/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Alsace - Site de Colmar",info@caue-alsace.com,"[{""valeur"": ""03 89 23 33 01"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""16A avenue de la Liberté"", ""service_distribution"": """", ""code_postal"": ""68000"", ""nom_commune"": ""Colmar"", ""pays"": """", ""continent"": """", ""longitude"": ""7.341403"", ""latitude"": ""48.076412""}]",68066,"[{""libelle"": """", ""valeur"": ""https://www.caue-alsace.com/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-du-grand-est/caue-d-alsace/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Hérault",contact@caue34.fr,"[{""valeur"": ""04 99 13 37 00"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""19 rue Saint-Louis"", ""service_distribution"": """", ""code_postal"": ""34000"", ""nom_commune"": ""Montpellier"", ""pays"": """", ""continent"": """", ""longitude"": ""3.866589"", ""latitude"": ""43.6111""}]",34172,"[{""libelle"": """", ""valeur"": ""https://www.caue34.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-occitanie/caue-de-l-herault/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Lot",caue.46@wanadoo.fr,"[{""valeur"": ""05 65 30 14 35"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Cité Bessières"", ""complement2"": """", ""numero_voie"": ""135 rue Pierre-Mendès-France"", ""service_distribution"": """", ""code_postal"": ""46000"", ""nom_commune"": ""Cahors"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""1.436779"", ""latitude"": ""44.4554""}]",46042,"[{""libelle"": """", ""valeur"": ""https://www.les-caue-occitanie.fr/lot""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-occitanie/caue-du-lot/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Aveyron",caue@caueaveyron.fr,"[{""valeur"": ""05 65 68 66 45"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Immeuble Sainte-Catherine"", ""complement2"": """", ""numero_voie"": ""5 place Sainte-Catherine"", ""service_distribution"": """", ""code_postal"": ""12000"", ""nom_commune"": ""Rodez"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""2.576778"", ""latitude"": ""44.350065""}]",12202,"[{""libelle"": """", ""valeur"": ""https://caueactu.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-occitanie/caue-de-l-aveyron/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Nord",contact@caue-nord.com,"[{""valeur"": ""03 20 57 67 67"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""98 rue des Stations"", ""service_distribution"": """", ""code_postal"": ""59000"", ""nom_commune"": ""Lille"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""3.04286"", ""latitude"": ""50.6265""}]",59350,"[{""libelle"": """", ""valeur"": ""https://www.caue-nord.com/fr/portail/41/index.html""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-des-hauts-de-france/caue-du-nord/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Val-de-Marne",contact@caue94.fr,"[{""valeur"": ""01 48 52 55 20"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""36 rue Edmond-Nocard"", ""service_distribution"": """", ""code_postal"": ""94700"", ""nom_commune"": ""Maisons-Alfort"", ""pays"": """", ""continent"": """", ""longitude"": ""2.429193"", ""latitude"": ""48.8134""}]",94046,"[{""libelle"": """", ""valeur"": ""https://www.caue94.fr/""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-d-ile-de-france/caue-du-val-de-marne/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Guadeloupe",contact@caue971.org,"[{""valeur"": ""05 90 81 83 85"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Bâtiment B 46"", ""complement2"": ""Centre commercial Le Pérou"", ""numero_voie"": """", ""service_distribution"": """", ""code_postal"": ""97139"", ""nom_commune"": ""Les Abymes"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-61.50025"", ""latitude"": ""16.265018""}, {""type_adresse"": ""Adresse postale"", ""complement1"": ""Bâtiment B 46"", ""complement2"": ""Centre commercial Le Pérou"", ""numero_voie"": """", ""service_distribution"": ""BP 136"", ""code_postal"": ""97181"", ""nom_commune"": ""Abymes Cedex"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""-61.50025"", ""latitude"": ""16.265018""}]",97101,"[{""libelle"": """", ""valeur"": ""https://www.caue971.org/fr/portail/775/index.html""}, {""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-de-guadeloupe/caue-de-la-guadeloupe/""}]"
"Conseil d'architecture, d'urbanisme et de l'environnement (CAUE) - Haute-Marne",caue@haute-marne.fr,"[{""valeur"": ""03 25 32 52 62"", ""description"": """"}]","[{""type_adresse"": ""Adresse"", ""complement1"": ""Hôtel du département"", ""complement2"": ""1 rue du Commandant-Hugueny"", ""numero_voie"": """", ""service_distribution"": """", ""code_postal"": ""52000"", ""nom_commune"": ""Chaumont"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.129976"", ""latitude"": ""48.104305""}, {""type_adresse"": ""Adresse postale"", ""complement1"": """", ""complement2"": """", ""numero_voie"": ""1 rue du Commandant-Hugueny"", ""service_distribution"": """", ""code_postal"": ""52905"", ""nom_commune"": ""Chaumont Cedex 9"", ""pays"": ""France"", ""continent"": ""Europe"", ""longitude"": ""5.143848"", ""latitude"": ""48.11529""}]",52121,"[{""libelle"": """", ""valeur"": ""https://www.fncaue.com/caue-et-urcaue-du-grand-est/caue-de-la-haute-marne/""}, {""libelle"": """", ""valeur"": ""https://haute-marne.fr/nos-missions/ruralite/environnement-2/""}]"
